show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_number,duration_type,year_added,duration_num,content_length_category,original_vs_licensed,duration_int
s8569,Movie,The Young Offenders,Peter Foott,"Alex Murphy, Chris Walley, Hilary Rose, Dominic Machale, P.J. Gallagher, Shane Casey, Pascal Scott, Michael Sands, Ciaran Bermingham",Ireland,2017-03-09,2016-01-01,TV-MA,83 min,"Comedies, International Movies","never ones to think things through, two irish teens steal bicycles and set off to the coast to find a bale of cocaine from a smuggler’s capsized ship.",83.0,min,2017.0,83.0,Medium Movie,Licensed,83.0
s8570,Movie,The Young Vagabond,Sze Yu Lau,"Chia-Hui Liu, Wong Yu, Jason Pai Piao, Lung Wei Wang, Hoi-Shan Kwan, Feng Ku, San Nam Hung, Kuo Hua Chang, Feng Kuan",Hong Kong,2018-08-16,1985-01-01,TV-14,85 min,"Action & Adventure, Comedies, International Movies","to avenge his master, a wine-loving young man steps up his fighting skills to defeat a powerful thief in a life-or-death match.",85.0,min,2018.0,85.0,Medium Movie,Licensed,85.0
s8571,Movie,Theater Of Life,Peter Svatek,Massimo Bottura,Canada,2017-07-18,2016-01-01,TV-PG,94 min,Documentaries,this documentary follows chef massimo bottura as he opens a soup kitchen to cook gourmet meals for the needy from food waste at the 2015 milan expo.,94.0,min,2017.0,94.0,Medium Movie,Licensed,94.0
s8572,Movie,Theeram,Saheed Arafath,"Pranav Ratheesh, Maria Yohannan, Askar Ameer, Tini Tom, Anjali Nair, Krishna Prabha, Sudhi Koppa, Nandhan Unni",India,2018-07-01,2017-01-01,TV-14,104 min,"Dramas, International Movies, Romantic Movies","an auto rickshaw driver harbors a deep affection for a young woman, but his troubled past threatens to stand between them.",104.0,min,2018.0,104.0,Medium Movie,Licensed,104.0
s8573,Movie,"Thelonious Monk: Straight, No Chaser",Charlotte Zwerin,"Thelonious Monk, Samuel E. Wright",United States,2019-11-01,1988-01-01,PG-13,89 min,"Documentaries, Music & Musicals",the spotlight shines on iconic jazz pianist and composer thelonious monk in this 1988 documentary featuring vintage performance clips and interviews.,89.0,min,2019.0,89.0,Medium Movie,Licensed,89.0
s8574,Movie,Theo Who Lived,David Shisgall,Unknown,United States,2016-12-16,2016-01-01,TV-14,86 min,Documentaries,american journalist theo padnos retraces the middle eastern journey that led to his 2012 kidnapping and brutal torture by an al-qaida faction.,86.0,min,2016.0,86.0,Medium Movie,Original,86.0
s8575,Tv Show,Thirteen Terrors,Unknown,"Thanapatpisal Sananthachat, Panisara Montharat, Sutatta Udomsilp, Teetatch Ratanasritai, Fame Chawin Likitjareonpong, Paladesh Kemisara, Thiti Mahayotaruk, Napat Chokejindachai, Um Apasiri Nitibhon, Skye Nateeton Wongrawee, Narikun Ketprapakorn, Sirinya Tantipongwatana, Chutavuth Pattarakampol, Thanyanan Pipatchaisiri, Sirachuch Chienthaworn, Jirayus Khawbaimai, Gunn Junhavat, Pavadee Komchokpaisan, Nichaphat Chatchaipholrat, Natthida Trichaiya, Kanyawee Songmuang, Claudine Craig, Sarit Trilertvichien, Teeradon Supapunpinyo, Narupornkamol Chaisang, Atthaphan Poonsawas, Oabnithi Wiwattanawarang",Thailand,2019-03-01,2014-01-01,TV-14,1 season,"International Tv Shows, Tv Horror, Tv Mysteries",a group of teens searches for the dark truth behind their school's mysterious and brutal history.,1.0,season,2019.0,1.0,Single Season Show,Licensed,1.0
s8576,Tv Show,This Is My Love,Unknown,"Jin-Mo Joo, Sa-Rang Kim, Junior, Ja-In Lee, Sung-Hyun Baek, So-Hui Yoon",South Korea,2017-05-22,2015-01-01,TV-14,1 season,"International Tv Shows, Korean Tv Shows, Romantic Tv Shows","a renowned actor who is still pining over the loss of his first real love writes an autobiography about his memories of her, hoping to reconnect.",1.0,season,2017.0,1.0,Single Season Show,Licensed,1.0
s8577,Movie,This Is Not What I Expected,Derek Hui,"Takeshi Kaneshiro, Zhou Dongyu, Sun Yizhou, Ming Xi, Tony Yang, Lin Chi-Ling",China,2017-10-14,2017-01-01,TV-PG,107 min,"Comedies, International Movies, Romantic Movies","romance and cuisine mix when a perpetually dissatisfied hotel executive finally encounters the perfect meal, and the sous chef that made it.",107.0,min,2017.0,107.0,Medium Movie,Original,107.0
s8578,Movie,This Was Tomorrow,Wim Bonte,Unknown,Belgium,2015-12-15,2015-01-01,NR,77 min,"Documentaries, International Movies, Music & Musicals","the tomorrowland music festival marks its 10th anniversary in belgium, the u.s. and brazil, with all the diverse excitement of the annual event.",77.0,min,2015.0,77.0,Medium Movie,Original,77.0
s8579,Movie,Thithi,Raam Reddy,"Thammegowda S., Channegowda, Abhishek H.N., Pooja, Singri Gowda","India, United States",2017-03-09,2015-01-01,TV-MA,123 min,"Dramas, Independent Movies, International Movies","in a south indian village, a centenarian's funeral brings together his free-spirited son, inheritance-hungry grandson and girl-crazy great-grandson.",123.0,min,2017.0,123.0,Long Movie,Licensed,123.0
s8580,Movie,Thong Dee Fun Khao,Bin Bunluerit,"Buakaw Banchamek, Sornsin Maneewan, Phutharit Prombandal, Nantawut Boonrubsub, Vannapoom Songsuparp, Chutirada Junthit, Jaran Ngamdee, Kochakorn Nimakorn, Rapeepat Ekpankul, Manop Aswathep",Thailand,2018-01-15,2017-01-01,TV-MA,122 min,"Action & Adventure, International Movies, Sports Movies","after losing a boxing match, a talented muay thai fighter leaves home to train with the best. on his quest, he finds friends, foes and lots of action.",122.0,min,2018.0,122.0,Long Movie,Licensed,122.0
s8581,Movie,Thor: Ragnarok,Taika Waititi,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Idris Elba, Jeff Goldblum, Tessa Thompson, Karl Urban, Mark Ruffalo, Anthony Hopkins, Benedict Cumberbatch, Taika Waititi, Rachel House, Clancy Brown, Tadanobu Asano, Ray Stevenson, Zachary Levi, Luke Hemsworth, Sam Neill",United States,2018-06-05,2017-01-01,PG-13,131 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","to save asgard from a bloodthirsty goddess of death, the mighty thor will have to battle his way to freedom and find a way back home.",131.0,min,2018.0,131.0,Long Movie,Licensed,131.0
s8582,Movie,Thor: Tales Of Asgard,Sam Liu,"Matthew Wolf, Rick Gomez, Tara Strong, Alistair Abell, Paul Dobson, Brent Chapman, Chris Britton, Ron Halder, Cathy Weseluck, Michael Dobson","United States, Canada",2020-04-15,2011-01-01,TV-Y7,77 min,Children & Family Movies,"thor, the marvel comic book character, comes to life in this animated feature that explores his earliest adventures with his brother loki.",77.0,min,2020.0,77.0,Medium Movie,Licensed,77.0
s8583,Movie,Thorne: Scaredy Cat,Benjamin Ross,"David Morrissey, Eddie Marsan, Aidan Gillen, O.T. Fagbenle, Lorraine Ashbourne, Sandra Oh, Tom Brooke, Joe Absolom",United Kingdom,2016-11-02,2010-01-01,NR,125 min,"Dramas, International Movies","heading a new team whose aim is to crack the cases that leave others stumped, detective tom thorne finds himself on the hunt for two serial killers.",125.0,min,2016.0,125.0,Long Movie,Licensed,125.0
s8584,Movie,Thorne: Sleepyhead,Stephen Hopkins,"David Morrissey, Eddie Marsan, Aidan Gillen, O. T. Fagbenle, Lorraine Ashbourne, Natascha Mcelhone, Sara Lloyd-Gregory, Aisling Loftus, Sarah Niles, Joshua Close, Brian Mccardie","United Kingdom, Australia, Canada, United States",2016-11-02,2010-01-01,NR,125 min,"Dramas, International Movies","investigating a series of attacks on young women, detective tom thorne is dragged back into the nightmares of his past as he races to find a killer.",125.0,min,2016.0,125.0,Long Movie,Licensed,125.0
s8585,Movie,Three,Johnnie To,"Louis Koo, Zhao Wei, Wallace Chung, Lam Suet, Lo Hoi-Pang, Eddie Cheung, Timmy Hung, Michael Tse, Raymond Wong Ho-Yin","Hong Kong, China",2017-06-03,2016-01-01,TV-MA,88 min,"Action & Adventure, International Movies","a master criminal engineers his own shooting during a police raid, then refuses treatment while awaiting rescue in a tense standoff at a hospital.",88.0,min,2017.0,88.0,Medium Movie,Licensed,88.0
s8586,Movie,Three-Quarters Decent,Mohamed Hamdy,"Mohamed Ragab, Lamitta Frangieh, Mohsen Mansour, Rania Mallah, Madlyn Tabar, Mimi Gamal, Ahmed Rateb, Ahmed Zaher",Unknown,2019-06-20,2010-01-01,TV-14,96 min,"Comedies, Dramas, International Movies","determined to fight corruption in his country, a newspaper cartoonist debuts a new take-no-prisoners attitude.",96.0,min,2019.0,96.0,Medium Movie,Licensed,96.0
s8587,Movie,Thumper,Jordan Ross,"Eliza Taylor, Pablo Schreiber, Daniel Webber, Lena Headey, Ben Feldman, Grant Harvey, Jazzy De Lisser, Brett Rice",United States,2018-02-05,2017-01-01,TV-MA,93 min,"Dramas, Thrillers","after moving to a hardscrabble suburban california town, a young woman becomes dangerously entangled with a local drug enterprise.",93.0,min,2018.0,93.0,Medium Movie,Licensed,93.0
s8588,Movie,Thunderbolt,"William Wyler, John Sturges","James Stewart, Lloyd Bridges",United States,2017-03-31,1947-01-01,TV-PG,42 min,"Classic Movies, Documentaries","a p-47 thunderbolt squadron is shown in preparation, at play and in bombing raids aiming to halt nazi supply lines and aid allied ground troops.",42.0,min,2017.0,42.0,Short Movie,Licensed,42.0
s8589,Tv Show,Tientsin Mystic,Unknown,"Li Xian, Zhang Ming En, Wang Zixuan, Chen Yumi, Tang Yinuo, Wei Qing, Yang Shuming, Chen Jian, Kang Enhe, Dong Xiangrong",China,2018-02-09,2017-01-01,TV-14,1 season,"Crime Tv Shows, International Tv Shows, Tv Dramas","in an otherworldly river town, a policeman follows the trail of a sinister force to save his community from deadly spells.",1.0,season,2018.0,1.0,Single Season Show,Licensed,1.0
s8590,Movie,Tik Tok,Li Jun,"Wallace Chung, Jung-Jae Lee, Lang Yueting, Chae-Yeong Lee",China,2017-07-01,2016-01-01,TV-14,108 min,"Dramas, International Movies, Thrillers",a police officer and a psychologist learn of a sinister threat at a highly anticipated soccer match and team up in hopes of preventing disaster.,108.0,min,2017.0,108.0,Medium Movie,Licensed,108.0
s8591,Movie,Tikli And Laxmi Bomb,Aditya Kripalani,"Vibhawari Deshpande, Chitrangada Chakraborty, Suchitra Pillai, Upendra Limaye, Divya Unny, Kritika Pande, Mayur More, Kamil Shaikh",India,2018-08-01,2017-01-01,TV-MA,151 min,"Dramas, International Movies",two frustrated sex workers cut out the middlemen from their business affairs and start a cooperative that's run entirely by women.,151.0,min,2018.0,151.0,Long Movie,Licensed,151.0
s8592,Movie,Time Please,Sameer Vidwans,"Priya Bapat, Siddarth Jadhav, Umesh Kamat, Sai Tamhankar, Vandana Gupte",India,2018-01-01,2013-01-01,TV-14,125 min,"Comedies, Dramas, International Movies","personality differences, an old friend and a past flame poke holes in the way a husband and wife perceive their marriage.",125.0,min,2018.0,125.0,Long Movie,Licensed,125.0
s8593,Tv Show,Timeless Season,Unknown,"Loo Aye Keng, Chen Ke Mei, Hady, Hishiko Woo, Jiang Pei Pei, Steve Yap",Unknown,2017-09-18,2009-01-01,TV-14,1 season,"International Tv Shows, Tv Dramas","a decade after college, a wake reunites five female friends struggling with illness, infidelity, toxic in-laws, spousal abuse and other life issues.",1.0,season,2017.0,1.0,Single Season Show,Licensed,1.0
s8594,Tv Show,Timeline,Unknown,"Santiwithi Phrombut, Jamorn Kijsawapak, Orrawan Phuakthaisong",Unknown,2018-02-23,2014-01-01,TV-14,1 season,"Crime Tv Shows, Docuseries, International Tv Shows","firsthand accounts, re-enactments and computer-generated graphics retell in detail thailand's biggest news stories from the past.",1.0,season,2018.0,1.0,Single Season Show,Licensed,1.0
s8595,Movie,Tinker Bell And The Legend Of The Neverbeast,Steve Loter,"Ginnifer Goodwin, Mae Whitman, Rosario Dawson, Lucy Liu, Pamela Adlon, Raven-Symoné, Megan Hilty, Kari Wahlgren, Anjelica Huston, Jeff Corwin, Olivia Holt, Thomas Lennon, Chloe Bennet, Danai Gurira, Grey Delisle, Peter Michael",United States,2015-05-17,2014-01-01,G,78 min,Children & Family Movies,"when suspicious scout fairies scheme to capture the fearsome-looking neverbeast, tinker bell and fawn set out to save the wondrous creature.",78.0,min,2015.0,78.0,Medium Movie,Licensed,78.0
s8596,Movie,Tinker',Sonny Marler,"Clayne Crawford, Christian Kane, Colt Crawford, Wilmer Calderon, Randy Smith, Wendy Baron, Lennie Crawford, Chalet Lizette Brannan",United States,2019-03-19,2018-01-01,TV-14,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy","while building a revolutionary machine outlined in his late father's journal, a recluse farmer becomes the guardian for his gifted six-year-old nephew.",97.0,min,2019.0,97.0,Medium Movie,Licensed,97.0
s8597,Tv Show,Tip The Mouse,Unknown,"Alyson Leigh Rosenfeld, Dave Wills, Serra Hirsch, Erica Schroeder, Jason Griffith","Germany, United States, Italy",2017-09-01,2014-01-01,TV-Y,1 season,Kids' Tv,"in his tiny meadow village, curious little mouse tip enjoys fun and adventure while learning about the world with his furry friends and family.",1.0,season,2017.0,1.0,Single Season Show,Licensed,1.0
s8598,Movie,To Be A Miss,"Edward Ellis, Flor Salcedo, Aaron Woolf",Unknown,"United States, Venezuela",2017-01-01,2016-01-01,TV-14,84 min,Documentaries,explore how the media and nationalism have fueled venezuela's passion for physical appearance and the multibillion-dollar beauty pageant industry.,84.0,min,2017.0,84.0,Medium Movie,Licensed,84.0
s8599,Movie,"To Wong Foo, Thanks For Everything! Julie Newmar",Beeban Kidron,"Patrick Swayze, Wesley Snipes, John Leguizamo, Stockard Channing, Blythe Danner, Arliss Howard, Jason London, Chris Penn, Melinda Dillon, Beth Grant, Alice Drummond, Marceline Hugot, Michael Vartan, Rupaul Charles, Julie Newmar",United States,2019-08-01,1995-01-01,PG-13,108 min,"Comedies, Cult Movies, Lgbtq Movies",three new york drag queens on their way to hollywood for a beauty pageant get stranded in a small midwestern town when their car breaks down.,108.0,min,2019.0,108.0,Medium Movie,Licensed,108.0
s8600,Tv Show,Toast Of London,Michael Cumming,"Matt Berry, Robert Bathurst, Doon Mackichan, Shazad Latif, Tim Downie, Harry Peacock, Tracy Ann Oberman",United Kingdom,2017-09-01,2015-01-01,TV-MA,3 seasons,"British Tv Shows, Classic & Cult Tv, Tv Comedies","after a divorce and fatal career move, a classically trained british stage actor navigates single life with his odd roommate and takes on horrid jobs.",3.0,season,2017.0,3.0,Multi Season Show,Licensed,3.0
s8601,Tv Show,Tobot,Unknown,"Octavian Kaul, Valin Shinyei, Chelsea Miller, Sunni Westbrook, Sam Vincent, Rebecca Shoichet, Jeff Evans Todd, Paul Dobson, Rhona Rees",Canada,2019-09-11,2018-01-01,TV-Y7,2 seasons,"Kids' Tv, Korean Tv Shows",they’re robots that can transform into cars – and the tobots are committed to fighting villains to protect the city and root out crime.,2.0,season,2019.0,2.0,Multi Season Show,Licensed,2.0
s8602,Movie,Tokyo Idols,Kyoko Miyake,Unknown,"United Kingdom, Canada, Japan",2017-10-01,2017-01-01,TV-14,89 min,"Documentaries, International Movies, Music & Musicals","this documentary follows j-pop idol rio and her predominantly middle-aged fans, and their seemingly transactional interactions.",89.0,min,2017.0,89.0,Medium Movie,Original,89.0
s8603,Movie,Tom And Jerry: The Magic Ring,Phil Roman,"Richard Kind, Dana Hill, Anndi Mcafee, Tony Jay, Rip Taylor, Henry Gibson",Unknown,2019-12-15,2001-01-01,TV-Y7,60 min,"Children & Family Movies, Comedies","when a young wizard leaves tom to guard his priceless magic ring, jerry gets the ring stuck on his head, igniting a series of slapstick antics.",60.0,min,2019.0,60.0,Short Movie,Licensed,60.0
s8604,Movie,Tomorrow Never Dies,Roger Spottiswoode,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, Götz Otto, Desmond Llewelyn, Vincent Schiavelli","United Kingdom, United States",2019-12-31,1997-01-01,PG-13,119 min,Action & Adventure,"pierce brosnan stars in this 007 installment, which teams the secret agent and a sexy chinese superspy against a megalomaniacal media mogul.",119.0,min,2019.0,119.0,Medium Movie,Licensed,119.0
s8605,Tv Show,Top 10 Secrets And Mysteries,Unknown,Unknown,"United Kingdom, United States, Czech Republic",2019-03-15,2018-01-01,TV-14,1 season,"British Tv Shows, Docuseries, Science & Nature Tv","this series investigates mysteries that persistently elude scientific explanation, such as mythical creatures, ufos, sacred sites and more.",1.0,season,2019.0,1.0,Single Season Show,Licensed,1.0
